Group,Representation,Name,Section
Objects,🎺,trumpet,E0.6
Objects,🎻,violin,E0.6
Objects,🪕,banjo,E12.0
Objects,🥁,drum,E3.0
Objects,🪘,long drum,E13.0
Objects,🪇,maracas,E15.0
Objects,🪈,flute,E15.0
Objects,📱,mobile phone,E0.6
Objects,📲,mobile phone with arrow,E0.6
Objects,☎️,telephone,E0.6
Objects,📞,telephone receiver,E0.6
Objects,📟,pager,E0.6
Objects,📠,fax machine,E0.6
Objects,🔋,battery,E0.6
Objects,🪫,low battery,E14.0
Objects,🔌,electric plug,E0.6
Objects,💻,laptop,E0.6
Objects,🖥️,desktop computer,E0.7
Objects,🖨️,printer,E0.7
Objects,⌨️,keyboard,E1.0
Objects,🖱️,computer mouse,E0.7
Objects,🖲️,trackball,E0.7
Objects,💽,computer disk,E0.6
Objects,💾,floppy disk,E0.6
Objects,💿,optical disk,E0.6
Objects,📀,dvd,E0.6
Objects,🧮,abacus,E11.0
Objects,🎥,movie camera,E0.6
Objects,🎞️,film frames,E0.7
Objects,📽️,film projector,E0.7
Objects,🎬,clapper board,E0.6
Objects,📺,television,E0.6
Objects,📷,camera,E0.6
Objects,📸,camera with flash,E1.0
Objects,📹,video camera,E0.6
Objects,📼,videocassette,E0.6
Objects,🔍,magnifying glass tilted left,E0.6
Objects,🔎,magnifying glass tilted right,E0.6
Objects,🕯️,candle,E0.7
Objects,💡,light bulb,E0.6
Objects,🔦,flashlight,E0.6
Objects,🏮,red paper lantern,E0.6
Objects,🪔,diya lamp,E12.0
Objects,📔,notebook with decorative cover,E0.6
Objects,📕,closed book,E0.6
Objects,📖,open book,E0.6
Objects,📗,green book,E0.6
Objects,📘,blue book,E0.6
Objects,📙,orange book,E0.6
Objects,📚,books,E0.6
Objects,📓,notebook,E0.6
Objects,📒,ledger,E0.6
Objects,📃,page with curl,E0.6
Objects,📜,scroll,E0.6
Objects,📄,page facing up,E0.6
Objects,📰,newspaper,E0.6
Objects,🗞️,rolled-up newspaper,E0.7
Objects,📑,bookmark tabs,E0.6
Objects,🔖,bookmark,E0.6
Objects,🏷️,label,E0.7
Objects,💰,money bag,E0.6
Objects,🪙,coin,E13.0
Objects,💴,yen banknote,E0.6
Objects,💵,dollar banknote,E0.6
Objects,💶,euro banknote,E1.0
Objects,💷,pound banknote,E1.0
Objects,💸,money with wings,E0.6
Objects,💳,credit card,E0.6
Objects,🧾,receipt,E11.0
Objects,💹,chart increasing with yen,E0.6
Objects,✉️,envelope,E0.6
Objects,📧,e-mail,E0.6
Objects,📨,incoming envelope,E0.6
Objects,📩,envelope with arrow,E0.6
Objects,📤,outbox tray,E0.6
Objects,📥,inbox tray,E0.6
Objects,📦,package,E0.6
Objects,📫,closed mailbox with raised flag,E0.6
Objects,📪,closed mailbox with lowered flag,E0.6
Objects,📬,open mailbox with raised flag,E0.7
Objects,📭,open mailbox with lowered flag,E0.7
Objects,📮,postbox,E0.6
Objects,🗳️,ballot box with ballot,E0.7
Objects,✏️,pencil,E0.6
Objects,✒️,black nib,E0.6
Objects,🖋️,fountain pen,E0.7
Objects,🖊️,pen,E0.7
Objects,🖌️,paintbrush,E0.7
Objects,🖍️,crayon,E0.7
Objects,📝,memo,E0.6
Objects,💼,briefcase,E0.6
Objects,📁,file folder,E0.6
Objects,📂,open file folder,E0.6
Objects,🗂️,card index dividers,E0.7
Objects,📅,calendar,E0.6
Objects,📆,tear-off calendar,E0.6
Objects,🗒️,spiral notepad,E0.7
Objects,🗓️,spiral calendar,E0.7
Objects,📇,card index,E0.6
Objects,📈,chart increasing,E0.6
Objects,📉,chart decreasing,E0.6
Objects,📊,bar chart,E0.6
Objects,📋,clipboard,E0.6
Objects,📌,pushpin,E0.6
Objects,📍,round pushpin,E0.6
Objects,📎,paperclip,E0.6
Objects,🖇️,linked paperclips,E0.7
Objects,📏,straight ruler,E0.6
Objects,📐,triangular ruler,E0.6
Objects,✂️,scissors,E0.6
Objects,🗃️,card file box,E0.7
Objects,🗄️,file cabinet,E0.7
Objects,🗑️,wastebasket,E0.7
Objects,🔒,locked,E0.6
Objects,🔓,unlocked,E0.6
Objects,🔏,locked with pen,E0.6
Objects,🔐,locked with key,E0.6
Objects,🔑,key,E0.6
Objects,🗝️,old key,E0.7
Objects,🔨,hammer,E0.6
Objects,🪓,axe,E12.0
Objects,⛏️,pick,E0.7
Objects,⚒️,hammer and pick,E1.0
Objects,🛠️,hammer and wrench,E0.7
Objects,🗡️,dagger,E0.7
Objects,⚔️,crossed swords,E1.0
Objects,💣,bomb,E0.6
Objects,🪃,boomerang,E13.0
Objects,🏹,bow and arrow,E1.0
Objects,🛡️,shield,E0.7
Objects,🪚,carpentry saw,E13.0
Objects,🔧,wrench,E0.6
Objects,🪛,screwdriver,E13.0
Objects,🔩,nut and bolt,E0.6
Objects,⚙️,gear,E1.0
Objects,🗜️,clamp,E0.7
Objects,⚖️,balance scale,E1.0
Objects,🦯,white cane,E12.0
Objects,🔗,link,E0.6
Objects,⛓️‍💥,broken chain,E15.1
Objects,⛓️,chains,E0.7
Objects,🪝,hook,E13.0
Objects,🧰,toolbox,E11.0
Objects,🧲,magnet,E11.0
Objects,🪜,ladder,E13.0
Objects,⚗️,alembic,E1.0
Objects,🧪,test tube,E11.0
Objects,🧫,petri dish,E11.0
Objects,🧬,dna,E11.0
Objects,🔬,microscope,E1.0
Objects,🔭,telescope,E1.0
Objects,📡,satellite antenna,E0.6
Objects,💉,syringe,E0.6
Objects,🩸,drop of blood,E12.0
Objects,💊,pill,E0.6
Objects,🩹,adhesive bandage,E12.0
Objects,🩼,crutch,E14.0
Objects,🩺,stethoscope,E12.0
Objects,🩻,x-ray,E14.0
Objects,🚪,door,E0.6
Objects,🛗,elevator,E13.0
Objects,🪞,mirror,E13.0
Objects,🪟,window,E13.0
Objects,🛏️,bed,E0.7
Objects,🛋️,couch and lamp,E0.7
Objects,🪑,chair,E12.0
Objects,🚽,toilet,E0.6
Objects,🪠,plunger,E13.0
Objects,🚿,shower,E1.0
Objects,🛁,bathtub,E1.0
Objects,🪤,mouse trap,E13.0
Objects,🪒,razor,E12.0
Objects,🧴,lotion bottle,E11.0
Objects,🧷,safety pin,E11.0
Objects,🧹,broom,E11.0
Objects,🧺,basket,E11.0
Objects,🧻,roll of paper,E11.0
Objects,🪣,bucket,E13.0
Objects,🧼,soap,E11.0
Objects,🫧,bubbles,E14.0
Objects,🪥,toothbrush,E13.0
Objects,🧽,sponge,E11.0
Objects,🧯,fire extinguisher,E11.0
Objects,🛒,shopping cart,E3.0
Objects,🚬,cigarette,E0.6
Objects,⚰️,coffin,E1.0
Objects,🪦,headstone,E13.0
Objects,⚱️,funeral urn,E1.0
Objects,🧿,nazar amulet,E11.0
Objects,🪬,hamsa,E14.0
Objects,🗿,moai,E0.6
Objects,🪧,placard,E13.0
Objects,🪪,identification card,E14.0
Symbols,🏧,ATM sign,E0.6
Symbols,🚮,litter in bin sign,E1.0
Symbols,🚰,potable water,E1.0
Symbols,♿,wheelchair symbol,E0.6
Symbols,🚹,mens room,E0.6
Symbols,🚺,womens room,E0.6
Symbols,🚻,restroom,E0.6
Symbols,🚼,baby symbol,E0.6
Symbols,🚾,water closet,E0.6
Symbols,🛂,passport control,E1.0
Symbols,🛃,customs,E1.0
Symbols,🛄,baggage claim,E1.0
Symbols,🛅,left luggage,E1.0
Symbols,⚠️,warning,E0.6
Symbols,🚸,children crossing,E1.0
Symbols,⛔,no entry,E0.6
Symbols,🚫,prohibited,E0.6
Symbols,🚳,no bicycles,E1.0
Symbols,🚭,no smoking,E0.6
Symbols,🚯,no littering,E1.0
Symbols,🚱,non-potable water,E1.0
Symbols,🚷,no pedestrians,E1.0
Symbols,📵,no mobile phones,E1.0
Symbols,🔞,no one under eighteen,E0.6
Symbols,☢️,radioactive,E1.0
Symbols,☣️,biohazard,E1.0
Symbols,⬆️,up arrow,E0.6
Symbols,↗️,up-right arrow,E0.6
Symbols,➡️,right arrow,E0.6
Symbols,↘️,down-right arrow,E0.6
Symbols,⬇️,down arrow,E0.6
Symbols,↙️,down-left arrow,E0.6
Symbols,⬅️,left arrow,E0.6
Symbols,↖️,up-left arrow,E0.6
Symbols,↕️,up-down arrow,E0.6
Symbols,↔️,left-right arrow,E0.6
Symbols,↩️,right arrow curving left,E0.6
Symbols,↪️,left arrow curving right,E0.6
Symbols,⤴️,right arrow curving up,E0.6
Symbols,⤵️,right arrow curving down,E0.6
Symbols,🔃,clockwise vertical arrows,E0.6
Symbols,🔄,counterclockwise arrows button,E1.0
Symbols,🔙,BACK arrow,E0.6
Symbols,🔚,END arrow,E0.6
Symbols,🔛,ON arrow,E0.6
Symbols,🔜,SOON arrow,E0.6
Symbols,🔝,TOP arrow,E0.6
Symbols,🛐,place of worship,E1.0
Symbols,⚛️,atom symbol,E1.0
Symbols,🕉️,om,E0.7
Symbols,✡️,star of David,E0.7
Symbols,☸️,wheel of dharma,E0.7
Symbols,☯️,yin yang,E0.7
Symbols,✝️,latin cross,E0.7
Symbols,☦️,orthodox cross,E1.0
Symbols,☪️,star and crescent,E0.7
Symbols,☮️,peace symbol,E1.0
Symbols,🕎,menorah,E1.0
Symbols,🔯,dotted six-pointed star,E0.6
Symbols,🪯,khanda,E15.0
Symbols,♈,Aries,E0.6
Symbols,♉,Taurus,E0.6
Symbols,♊,Gemini,E0.6
Symbols,♋,Cancer,E0.6
Symbols,♌,Leo,E0.6
Symbols,♍,Virgo,E0.6
Symbols,♎,Libra,E0.6
Symbols,♏,Scorpio,E0.6
Symbols,♐,Sagittarius,E0.6
Symbols,♑,Capricorn,E0.6
Symbols,♒,Aquarius,E0.6
Symbols,♓,Pisces,E0.6
Symbols,⛎,Ophiuchus,E0.6
Symbols,🔀,shuffle tracks button,E1.0
Symbols,🔁,repeat button,E1.0
Symbols,🔂,repeat single button,E1.0
Symbols,▶️,play button,E0.6
Symbols,⏩,fast-forward button,E0.6
Symbols,⏭️,next track button,E0.7
Symbols,⏯️,play or pause button,E1.0
Symbols,◀️,reverse button,E0.6
Symbols,⏪,fast reverse button,E0.6
Symbols,⏮️,last track button,E0.7
Symbols,🔼,upwards button,E0.6
Symbols,⏫,fast up button,E0.6
Symbols,🔽,downwards button,E0.6
Symbols,⏬,fast down button,E0.6
Symbols,⏸️,pause button,E0.7
Symbols,⏹️,stop button,E0.7
Symbols,⏺️,record button,E0.7
Symbols,⏏️,eject button,E1.0
Symbols,🎦,cinema,E0.6
Symbols,🔅,dim button,E1.0
Symbols,🔆,bright button,E1.0
Symbols,📶,antenna bars,E0.6
Symbols,🛜,wireless,E15.0
Symbols,📳,vibration mode,E0.6
Symbols,📴,mobile phone off,E0.6
Symbols,♀️,female sign,E4.0
Symbols,♂️,male sign,E4.0
Symbols,⚧️,transgender symbol,E13.0
Symbols,✖️,multiply,E0.6
Symbols,➕,plus,E0.6
Symbols,➖,minus,E0.6
Symbols,➗,divide,E0.6
Symbols,🟰,heavy equals sign,E14.0
Symbols,♾️,infinity,E11.0
Symbols,‼️,double exclamation mark,E0.6
Symbols,⁉️,exclamation question mark,E0.6
Symbols,❓,red question mark,E0.6
Symbols,❔,white question mark,E0.6
Symbols,❕,white exclamation mark,E0.6
Symbols,❗,red exclamation mark,E0.6
Symbols,〰️,wavy dash,E0.6
Symbols,💱,currency exchange,E0.6
Symbols,💲,heavy dollar sign,E0.6
Symbols,⚕️,medical symbol,E4.0
Symbols,♻️,recycling symbol,E0.6
Symbols,⚜️,fleur-de-lis,E1.0
Symbols,🔱,trident emblem,E0.6
Symbols,📛,name badge,E0.6
Symbols,🔰,Japanese symbol for beginner,E0.6
Symbols,⭕,hollow red circle,E0.6
Symbols,✅,check mark button,E0.6
Symbols,☑️,check box with check,E0.6
Symbols,✔️,check mark,E0.6
Symbols,❌,cross mark,E0.6
Symbols,❎,cross mark button,E0.6
Symbols,➰,curly loop,E0.6
Symbols,➿,double curly loop,E1.0
Symbols,〽️,part alternation mark,E0.6
Symbols,✳️,eight-spoked asterisk,E0.6
Symbols,✴️,eight-pointed star,E0.6
Symbols,❇️,sparkle,E0.6
Symbols,©️,copyright,E0.6
Symbols,®️,registered,E0.6
Symbols,™️,trade mark,E0.6
Symbols,#️⃣,keycap,E0.6
Symbols,*️⃣,keycap,E2.0
Symbols,0️⃣,keycap 0,E0.6
Symbols,1️⃣,keycap 1,E0.6
Symbols,2️⃣,keycap 2,E0.6
Symbols,3️⃣,keycap 3,E0.6
Symbols,4️⃣,keycap 4,E0.6
Symbols,5️⃣,keycap 5,E0.6
Symbols,6️⃣,keycap 6,E0.6
Symbols,7️⃣,keycap 7,E0.6
Symbols,8️⃣,keycap 8,E0.6
Symbols,9️⃣,keycap 9,E0.6
Symbols,🔟,keycap 10,E0.6
Symbols,🔠,input latin uppercase,E0.6
Symbols,🔡,input latin lowercase,E0.6
Symbols,🔢,input numbers,E0.6
Symbols,🔣,input symbols,E0.6
Symbols,🔤,input latin letters,E0.6
Symbols,🅰️,A button blood type,E0.6
Symbols,🆎,AB button blood type,E0.6
Symbols,🅱️,B button blood type,E0.6
Symbols,🆑,CL button,E0.6
Symbols,🆒,COOL button,E0.6
Symbols,🆓,FREE button,E0.6
Symbols,ℹ️,information,E0.6
Symbols,🆔,ID button,E0.6
Symbols,Ⓜ️,circled M,E0.6
Symbols,🆕,NEW button,E0.6
Symbols,🆖,NG button,E0.6
Symbols,🅾️,O button blood type,E0.6
Symbols,🆗,OK button,E0.6
Symbols,🅿️,P button,E0.6
Symbols,🆘,SOS button,E0.6
Symbols,🆙,UP button,E0.6
Symbols,🆚,VS button,E0.6
Symbols,🈁,Japanese here button,E0.6
Symbols,🈂️,Japanese service charge button,E0.6
Symbols,🈷️,Japanese monthly amount button,E0.6
Symbols,🈶,Japanese not free of charge button,E0.6
Symbols,🈯,Japanese reserved button,E0.6
Symbols,🉐,Japanese bargain button,E0.6
Symbols,🈹,Japanese discount button,E0.6
Symbols,🈚,Japanese free of charge button,E0.6
Symbols,🈲,Japanese prohibited button,E0.6
Symbols,🉑,Japanese acceptable button,E0.6
Symbols,🈸,Japanese application button,E0.6
Symbols,🈴,Japanese passing grade button,E0.6
Symbols,🈳,Japanese vacancy button,E0.6
Symbols,㊗️,Japanese congratulations button,E0.6
Symbols,㊙️,Japanese secret button,E0.6
Symbols,🈺,Japanese open for business button,E0.6
Symbols,🈵,Japanese no vacancy button,E0.6
Symbols,🔴,red circle,E0.6
Symbols,🟠,orange circle,E12.0
Symbols,🟡,yellow circle,E12.0
Symbols,🟢,green circle,E12.0
Symbols,🔵,blue circle,E0.6
Symbols,🟣,purple circle,E12.0
Symbols,🟤,brown circle,E12.0
Symbols,⚫,black circle,E0.6
Symbols,⚪,white circle,E0.6
Symbols,🟥,red square,E12.0
Symbols,🟧,orange square,E12.0
Symbols,🟨,yellow square,E12.0
Symbols,🟩,green square,E12.0
Symbols,🟦,blue square,E12.0
Symbols,🟪,purple square,E12.0
Symbols,🟫,brown square,E12.0
Symbols,⬛,black large square,E0.6
Symbols,⬜,white large square,E0.6
Symbols,◼️,black medium square,E0.6
Symbols,◻️,white medium square,E0.6
Symbols,◾,black medium-small square,E0.6
Symbols,◽,white medium-small square,E0.6
Symbols,▪️,black small square,E0.6
Symbols,▫️,white small square,E0.6
Symbols,🔶,large orange diamond,E0.6
Symbols,🔷,large blue diamond,E0.6
Symbols,🔸,small orange diamond,E0.6
Symbols,🔹,small blue diamond,E0.6
Symbols,🔺,red triangle pointed up,E0.6
Symbols,🔻,red triangle pointed down,E0.6
Symbols,💠,diamond with a dot,E0.6
Symbols,🔘,radio button,E0.6
Symbols,🔳,white square button,E0.6
Symbols,🔲,black square button,E0.6
Flags,🏁,chequered flag,E0.6
Flags,🚩,triangular flag,E0.6
Flags,🎌,crossed flags,E0.6
Flags,🏴,black flag,E1.0
Flags,🏳️,white flag,E0.7
Flags,🏳️‍🌈,rainbow flag,E4.0
Flags,🏳️‍⚧️,transgender flag,E13.0
Flags,🏴‍☠️,pirate flag,E11.0
Flags,🇦🇨,flag Ascension Island,E2.0
Flags,🇦🇩,flag Andorra,E2.0
Flags,🇦🇪,flag United Arab Emirates,E2.0
Flags,🇦🇫,flag Afghanistan,E2.0
Flags,🇦🇬,flag Antigua  Barbuda,E2.0
Flags,🇦🇮,flag Anguilla,E2.0
Flags,🇦🇱,flag Albania,E2.0
Flags,🇦🇲,flag Armenia,E2.0
Flags,🇦🇴,flag Angola,E2.0
Flags,🇦🇶,flag Antarctica,E2.0
Flags,🇦🇷,flag Argentina,E2.0
Flags,🇦🇸,flag American Samoa,E2.0
Flags,🇦🇹,flag Austria,E2.0
Flags,🇦🇺,flag Australia,E2.0
Flags,🇦🇼,flag Aruba,E2.0
Flags,🇦🇽,flag land Islands,E2.0
Flags,🇦🇿,flag Azerbaijan,E2.0
Flags,🇧🇦,flag Bosnia  Herzegovina,E2.0
Flags,🇧🇧,flag Barbados,E2.0
Flags,🇧🇩,flag Bangladesh,E2.0
Flags,🇧🇪,flag Belgium,E2.0
Flags,🇧🇫,flag Burkina Faso,E2.0
Flags,🇧🇬,flag Bulgaria,E2.0
Flags,🇧🇭,flag Bahrain,E2.0
Flags,🇧🇮,flag Burundi,E2.0
Flags,🇧🇯,flag Benin,E2.0
Flags,🇧🇱,flag St Barthlemy,E2.0
Flags,🇧🇲,flag Bermuda,E2.0
Flags,🇧🇳,flag Brunei,E2.0
Flags,🇧🇴,flag Bolivia,E2.0
Flags,🇧🇶,flag Caribbean Netherlands,E2.0
Flags,🇧🇷,flag Brazil,E2.0
Flags,🇧🇸,flag Bahamas,E2.0
Flags,🇧🇹,flag Bhutan,E2.0
Flags,🇧🇻,flag Bouvet Island,E2.0
Flags,🇧🇼,flag Botswana,E2.0
Flags,🇧🇾,flag Belarus,E2.0
Flags,🇧🇿,flag Belize,E2.0
Flags,🇨🇦,flag Canada,E2.0
Flags,🇨🇨,flag Cocos Keeling Islands,E2.0
Flags,🇨🇩,flag Congo - Kinshasa,E2.0
Flags,🇨🇫,flag Central African Republic,E2.0
Flags,🇨🇬,flag Congo - Brazzaville,E2.0
Flags,🇨🇭,flag Switzerland,E2.0
Flags,🇨🇮,flag Cte dIvoire,E2.0
Flags,🇨🇰,flag Cook Islands,E2.0
Flags,🇨🇱,flag Chile,E2.0
Flags,🇨🇲,flag Cameroon,E2.0
Flags,🇨🇳,flag China,E0.6
Flags,🇨🇴,flag Colombia,E2.0
Flags,🇨🇵,flag Clipperton Island,E2.0
Flags,🇨🇷,flag Costa Rica,E2.0
Flags,🇨🇺,flag Cuba,E2.0
Flags,🇨🇻,flag Cape Verde,E2.0
Flags,🇨🇼,flag Curaao,E2.0
Flags,🇨🇽,flag Christmas Island,E2.0
Flags,🇨🇾,flag Cyprus,E2.0
Flags,🇨🇿,flag Czechia,E2.0
Flags,🇩🇪,flag Germany,E0.6
Flags,🇩🇬,flag Diego Garcia,E2.0
Flags,🇩🇯,flag Djibouti,E2.0
Flags,🇩🇰,flag Denmark,E2.0
Flags,🇩🇲,flag Dominica,E2.0
Flags,🇩🇴,flag Dominican Republic,E2.0
Flags,🇩🇿,flag Algeria,E2.0
Flags,🇪🇦,flag Ceuta  Melilla,E2.0
Flags,🇪🇨,flag Ecuador,E2.0
Flags,🇪🇪,flag Estonia,E2.0
Flags,🇪🇬,flag Egypt,E2.0
Flags,🇪🇭,flag Western Sahara,E2.0
Flags,🇪🇷,flag Eritrea,E2.0
Flags,🇪🇸,flag Spain,E0.6
Flags,🇪🇹,flag Ethiopia,E2.0
Flags,🇪🇺,flag European Union,E2.0
Flags,🇫🇮,flag Finland,E2.0
Flags,🇫🇯,flag Fiji,E2.0
Flags,🇫🇰,flag Falkland Islands,E2.0
Flags,🇫🇲,flag Micronesia,E2.0
Flags,🇫🇴,flag Faroe Islands,E2.0
Flags,🇫🇷,flag France,E0.6
Flags,🇬🇦,flag Gabon,E2.0
Flags,🇬🇧,flag United Kingdom,E0.6
Flags,🇬🇩,flag Grenada,E2.0
Flags,🇬🇪,flag Georgia,E2.0
Flags,🇬🇫,flag French Guiana,E2.0
Flags,🇬🇬,flag Guernsey,E2.0
Flags,🇬🇭,flag Ghana,E2.0
Flags,🇬🇮,flag Gibraltar,E2.0
Flags,🇬🇱,flag Greenland,E2.0
Flags,🇬🇲,flag Gambia,E2.0
Flags,🇬🇳,flag Guinea,E2.0
Flags,🇬🇵,flag Guadeloupe,E2.0
Flags,🇬🇶,flag Equatorial Guinea,E2.0
Flags,🇬🇷,flag Greece,E2.0
Flags,🇬🇸,flag South Georgia  South Sandwich Islands,E2.0
Flags,🇬🇹,flag Guatemala,E2.0
Flags,🇬🇺,flag Guam,E2.0
Flags,🇬🇼,flag Guinea-Bissau,E2.0
Flags,🇬🇾,flag Guyana,E2.0
Flags,🇭🇰,flag Hong Kong SAR China,E2.0
Flags,🇭🇲,flag Heard  McDonald Islands,E2.0
Flags,🇭🇳,flag Honduras,E2.0
Flags,🇭🇷,flag Croatia,E2.0
Flags,🇭🇹,flag Haiti,E2.0
Flags,🇭🇺,flag Hungary,E2.0
Flags,🇮🇨,flag Canary Islands,E2.0
Flags,🇮🇩,flag Indonesia,E2.0
Flags,🇮🇪,flag Ireland,E2.0
Flags,🇮🇱,flag Israel,E2.0
Flags,🇮🇲,flag Isle of Man,E2.0
Flags,🇮🇳,flag India,E2.0
Flags,🇮🇴,flag British Indian Ocean Territory,E2.0
Flags,🇮🇶,flag Iraq,E2.0
Flags,🇮🇷,flag Iran,E2.0
Flags,🇮🇸,flag Iceland,E2.0
Flags,🇮🇹,flag Italy,E0.6
Flags,🇯🇪,flag Jersey,E2.0
Flags,🇯🇲,flag Jamaica,E2.0
Flags,🇯🇴,flag Jordan,E2.0
Flags,🇯🇵,flag Japan,E0.6
Flags,🇰🇪,flag Kenya,E2.0
Flags,🇰🇬,flag Kyrgyzstan,E2.0
Flags,🇰🇭,flag Cambodia,E2.0
Flags,🇰🇮,flag Kiribati,E2.0
Flags,🇰🇲,flag Comoros,E2.0
Flags,🇰🇳,flag St Kitts  Nevis,E2.0
Flags,🇰🇵,flag North Korea,E2.0
Flags,🇰🇷,flag South Korea,E0.6
Flags,🇰🇼,flag Kuwait,E2.0
Flags,🇰🇾,flag Cayman Islands,E2.0
Flags,🇰🇿,flag Kazakhstan,E2.0
Flags,🇱🇦,flag Laos,E2.0
Flags,🇱🇧,flag Lebanon,E2.0
Flags,🇱🇨,flag St Lucia,E2.0
Flags,🇱🇮,flag Liechtenstein,E2.0
Flags,🇱🇰,flag Sri Lanka,E2.0
Flags,🇱🇷,flag Liberia,E2.0
Flags,🇱🇸,flag Lesotho,E2.0
Flags,🇱🇹,flag Lithuania,E2.0
Flags,🇱🇺,flag Luxembourg,E2.0
Flags,🇱🇻,flag Latvia,E2.0
Flags,🇱🇾,flag Libya,E2.0
Flags,🇲🇦,flag Morocco,E2.0
Flags,🇲🇨,flag Monaco,E2.0
Flags,🇲🇩,flag Moldova,E2.0
Flags,🇲🇪,flag Montenegro,E2.0
Flags,🇲🇫,flag St Martin,E2.0
Flags,🇲🇬,flag Madagascar,E2.0
Flags,🇲🇭,flag Marshall Islands,E2.0
Flags,🇲🇰,flag North Macedonia,E2.0
Flags,🇲🇱,flag Mali,E2.0
Flags,🇲🇲,flag Myanmar Burma,E2.0
Flags,🇲🇳,flag Mongolia,E2.0
Flags,🇲🇴,flag Macao SAR China,E2.0
Flags,🇲🇵,flag Northern Mariana Islands,E2.0
Flags,🇲🇶,flag Martinique,E2.0
Flags,🇲🇷,flag Mauritania,E2.0
Flags,🇲🇸,flag Montserrat,E2.0
Flags,🇲🇹,flag Malta,E2.0
Flags,🇲🇺,flag Mauritius,E2.0
Flags,🇲🇻,flag Maldives,E2.0
Flags,🇲🇼,flag Malawi,E2.0
Flags,🇲🇽,flag Mexico,E2.0
Flags,🇲🇾,flag Malaysia,E2.0
Flags,🇲🇿,flag Mozambique,E2.0
Flags,🇳🇦,flag Namibia,E2.0
Flags,🇳🇨,flag New Caledonia,E2.0
Flags,🇳🇪,flag Niger,E2.0
Flags,🇳🇫,flag Norfolk Island,E2.0
Flags,🇳🇬,flag Nigeria,E2.0
Flags,🇳🇮,flag Nicaragua,E2.0
Flags,🇳🇱,flag Netherlands,E2.0
Flags,🇳🇴,flag Norway,E2.0
Flags,🇳🇵,flag Nepal,E2.0
Flags,🇳🇷,flag Nauru,E2.0
Flags,🇳🇺,flag Niue,E2.0
Flags,🇳🇿,flag New Zealand,E2.0
Flags,🇴🇲,flag Oman,E2.0
Flags,🇵🇦,flag Panama,E2.0
Flags,🇵🇪,flag Peru,E2.0
Flags,🇵🇫,flag French Polynesia,E2.0
Flags,🇵🇬,flag Papua New Guinea,E2.0
Flags,🇵🇭,flag Philippines,E2.0
Flags,🇵🇰,flag Pakistan,E2.0
Flags,🇵🇱,flag Poland,E2.0
Flags,🇵🇲,flag St Pierre  Miquelon,E2.0
Flags,🇵🇳,flag Pitcairn Islands,E2.0
Flags,🇵🇷,flag Puerto Rico,E2.0
Flags,🇵🇸,flag Palestinian Territories,E2.0
Flags,🇵🇹,flag Portugal,E2.0
Flags,🇵🇼,flag Palau,E2.0
Flags,🇵🇾,flag Paraguay,E2.0
Flags,🇶🇦,flag Qatar,E2.0
Flags,🇷🇪,flag Runion,E2.0
Flags,🇷🇴,flag Romania,E2.0
Flags,🇷🇸,flag Serbia,E2.0
Flags,🇷🇺,flag Russia,E0.6
Flags,🇷🇼,flag Rwanda,E2.0
Flags,🇸🇦,flag Saudi Arabia,E2.0
Flags,🇸🇧,flag Solomon Islands,E2.0
Flags,🇸🇨,flag Seychelles,E2.0
Flags,🇸🇩,flag Sudan,E2.0
Flags,🇸🇪,flag Sweden,E2.0
Flags,🇸🇬,flag Singapore,E2.0
Flags,🇸🇭,flag St Helena,E2.0
Flags,🇸🇮,flag Slovenia,E2.0
Flags,🇸🇯,flag Svalbard  Jan Mayen,E2.0
Flags,🇸🇰,flag Slovakia,E2.0
Flags,🇸🇱,flag Sierra Leone,E2.0
Flags,🇸🇲,flag San Marino,E2.0
Flags,🇸🇳,flag Senegal,E2.0
Flags,🇸🇴,flag Somalia,E2.0
Flags,🇸🇷,flag Suriname,E2.0
Flags,🇸🇸,flag South Sudan,E2.0
Flags,🇸🇹,flag So Tom  Prncipe,E2.0
Flags,🇸🇻,flag El Salvador,E2.0
Flags,🇸🇽,flag Sint Maarten,E2.0
Flags,🇸🇾,flag Syria,E2.0
Flags,🇸🇿,flag Eswatini,E2.0
Flags,🇹🇦,flag Tristan da Cunha,E2.0
Flags,🇹🇨,flag Turks  Caicos Islands,E2.0
Flags,🇹🇩,flag Chad,E2.0
Flags,🇹🇫,flag French Southern Territories,E2.0
Flags,🇹🇬,flag Togo,E2.0
Flags,🇹🇭,flag Thailand,E2.0
Flags,🇹🇯,flag Tajikistan,E2.0
Flags,🇹🇰,flag Tokelau,E2.0
Flags,🇹🇱,flag Timor-Leste,E2.0
